peak_id	target_group	log2FoldChange_vs_all_rest	padj_vs_all_rest	mean_log2normcount_all_rest	mean_log2normcount_Basal	mean_log2normcount_Her2	mean_log2normcount_LumA	mean_log2normcount_LumB
chr17:39722167-39722668	Her2	3.17501368098303	1.74725637915706e-16	4.28019372719178	4.66436139313467	7.04255233491429	4.54335430823181	5.05989240477623
chr10:66320174-66320675	Her2	3.17467296676574	3.90736107101219e-20	2.78859540351918	2.71699335015204	4.7042841182724	3.82469059730356	3.66199370867262
chr6:27241438-27241939	Her2	3.16455737698262	5.01938705368123e-13	3.22999658111317	3.19390003565844	6.64342070707818	3.6397125686749	4.25086568219976
chr22:48220789-48221290	Her2	3.14893104164768	1.27026250368341e-12	2.05658336324055	1.29668897111435	4.69312901717751	2.55241542623769	2.49444556616487
chr17:39721453-39721954	Her2	3.10733637264644	2.08457364598155e-16	4.05965474787959	4.27781211012175	6.79849206776116	4.35147148955507	4.79560464212891
chr10:13399693-13400194	Her2	3.10706012737184	3.50539274551323e-06	3.3500957652596	4.14646340247229	7.22739216594888	5.40346346604257	5.35645197812759
chr12:54609993-54610494	Her2	3.10422968330076	8.46836112308563e-15	3.24635830169456	5.03007061227357	6.30790083384382	4.61025342695114	4.36744935247337
chr17:56170046-56170547	Her2	3.10338754914357	5.94227464913448e-11	3.00210479446407	3.12784485235589	5.79116984417234	4.49518277498145	4.45133708441312
chr2:38152953-38153454	Her2	3.10171449659483	4.76714292295793e-11	3.4575214249434	3.23883361033348	6.68497328514855	4.85690522343195	5.39181638449196
chr17:39945226-39945727	Her2	3.10046116290216	6.03053868465274e-46	3.87281492518991	4.0635924750689	6.15812910222172	4.01447453103238	4.42772529963499
chr10:120203811-120204312	Her2	3.10022194086121	2.63923553771484e-19	2.7789905374239	2.05035171487155	5.14305863119722	3.24487845216361	3.30552466375019
chr17:51608736-51609237	Her2	3.09834630482567	8.92795024768797e-10	3.14948756467001	2.57101348228266	6.3826717393335	5.33885959610244	5.60963564425733
chr1:30486857-30487358	Her2	3.09414579480401	7.46909065615101e-12	2.540074018467	2.26648472099417	5.48959728553332	4.32708811043012	4.47149485371304
chr13:32561504-32562005	Her2	3.09364974353747	3.88807518356685e-21	2.69114422335708	2.38286872336333	4.45964471393296	3.43486089961198	3.37087980273686
chr16:48733358-48733859	Her2	3.08974642417309	6.16770711835195e-19	2.60494513420181	2.39902565193149	4.61586989710035	3.11308429255192	3.77941235068057
chr10:22115079-22115580	Her2	3.08375964198713	1.13968248690211e-10	2.26502096120418	2.44140483564574	5.12171945093644	3.99334953505605	4.21354898263443
chr5:7660843-7661344	Her2	3.08346994148896	1.91499347723274e-11	2.94219374195198	3.23013526692558	5.97256292648137	4.42195482362555	4.79300988296543
chr14:36748468-36748969	Her2	3.08170994934962	1.09208551586878e-12	3.15303145386254	2.83209552117197	6.21614454608042	4.46242043111099	4.83774111722453
chr4:96773890-96774391	Her2	3.07352873123391	6.57292226682895e-17	3.01464366396475	2.12249864575782	5.74455951847969	4.19909548539466	4.40911087778329
chr17:39946047-39946548	Her2	3.06836749578661	2.94249694058236e-44	4.06709901956793	4.14791520735321	6.2536811585815	4.21061251479472	4.65502066021746
chr17:39725645-39726146	Her2	3.04497385346521	2.12481622109543e-14	4.77716261673045	4.97714092651305	7.51960197880807	4.99241142884306	5.58237626274409
chr17:39728752-39729253	Her2	3.03577138932318	3.48879137392186e-12	5.10343345644004	5.65809375125884	7.94633607828573	5.37373624913546	5.91012231500183
chr2:31514907-31515408	Her2	3.02428302063148	2.63009725614764e-14	3.18757950608088	3.3291805297936	6.06076820803797	4.72384205525857	5.03773712180007
chr1:164245466-164245967	Her2	3.02404412373423	1.84269506357049e-11	2.70379991373884	3.1051336389059	5.32111286095919	4.5590182677163	4.54403881255886
chr6:122697608-122698109	Her2	3.02273568846611	1.76999759234455e-19	3.21514336830372	3.35405426559844	5.98779059634464	4.07040467853895	4.28565948122526
chr17:39533059-39533560	Her2	3.01991610620755	1.65361978106939e-10	3.340570786653	3.53593648560904	5.59609119308698	4.16843668235027	4.68553526332235
chr15:40714186-40714687	Her2	3.01457935301994	7.54045847563146e-16	2.58886964973341	2.16181039066841	3.88880868543427	3.64465647501001	4.10608533824622
chr1:36770375-36770876	Her2	3.00677416176761	1.66423574660131e-12	2.89258608843805	3.34799124631597	5.5706746873878	3.92731724575221	3.94316827511929
chr3:104612617-104613118	Her2	3.00389584223298	1.62091484093347e-10	3.24770771189514	3.20749870910384	6.34098120263967	5.16118087342659	4.96276051765879
chr9:118447937-118448438	Her2	2.99831516988465	7.03814776186744e-21	2.65497147248684	2.05695706531479	4.25977239281184	3.21863056566333	2.8552974748931
chr7:9030802-9031303	Her2	2.99789425320077	4.92922758454906e-12	2.95838722708576	2.47983163009824	5.36927295238999	4.2625913846765	4.1852219509749
chr10:120997255-120997756	Her2	2.99696341770723	1.66538809009494e-15	3.90586094930646	4.25393314251732	5.5639152843465	4.79079847859756	4.75912804141034
chr10:120095877-120096378	Her2	2.9944984032657	4.26069156651043e-08	2.70140636122991	1.89821681609843	5.08927251516506	3.7484028233427	3.4833170881685
chr12:107764134-107764635	Her2	2.99058099657937	3.51351209104393e-10	3.68252321767312	3.13923377689584	7.16878319427405	5.8976684677577	6.33552529602154
chr1:211499104-211499605	Her2	2.98794667320074	1.07167074458041e-18	3.62341270426961	3.92116421592205	6.61934008928339	4.7861841218133	4.97314547649712
chr17:39932397-39932898	Her2	2.98626712434581	1.26757255855503e-45	3.5899264818726	3.57364504792963	5.88509073704755	3.68821650763581	4.16662254772215
chr2:31561005-31561506	Her2	2.98213855651032	6.26758739955627e-08	3.08020960865016	3.10685083809945	6.34522277136618	4.93687657894075	5.38039257978964
chr17:39947695-39948196	Her2	2.97768048935069	7.83272976583732e-41	4.24829483785582	4.3042179104701	6.39302631660654	4.4106235789664	4.90709373583099
chr12:31112718-31113219	Her2	2.97433531793227	1.66939729024726e-10	2.2965998032545	3.00706430458575	5.09956129135931	3.37834592614184	3.22945394797152
chr8:116927930-116928431	Her2	2.97331350191636	1.15852492971934e-06	3.68989566927358	5.83113502554672	7.63383433211517	5.94553120201179	6.62912789130597
chr17:49100436-49100937	Her2	2.96423537154804	2.25049750897377e-17	3.60074667024804	3.21712490758827	5.89837701662358	4.50196861803119	4.56622162568389
chr17:39729460-39729961	Her2	2.95900505223328	3.87295586257043e-11	5.81667890372792	6.23839685826517	8.54600040885501	6.06165905952807	6.48127351678073
chr6:11395392-11395893	Her2	2.95410217500164	7.52008179715919e-17	3.54996342240084	3.36133159734146	5.53762068874758	4.59834143537907	4.69529600705245
chr17:39731720-39732221	Her2	2.95035427684936	2.89644721342847e-13	4.53156418467595	4.77509024429552	7.12609010745601	4.65955765080224	5.30104094778751
chr17:39727712-39728213	Her2	2.95000961848612	1.34673429249643e-12	5.14143977383601	5.69036150737419	7.86997199595817	5.46979959586028	5.85699096094531
chr9:37498675-37499176	Her2	2.94885683165667	1.80744139987288e-30	3.41439234299589	3.64944264260189	6.10976683401194	4.23399298583464	4.50424403809558
chr10:93722491-93722992	Her2	2.94802509163805	1.18982259020603e-18	2.93313794619652	2.90464798859868	5.80691425814396	4.32430623062941	4.23664366380864
chr10:62107075-62107576	Her2	2.94739814511598	8.45865935026704e-16	3.71398496734138	3.75451065991923	6.05110233599825	4.71464424360937	4.9496141085289
chr2:7611684-7612185	Her2	2.94349455365402	5.95492819485686e-20	3.04517147775015	3.22855273229734	5.87593439328341	4.15284427616832	4.36261955166017
chr1:239169178-239169679	Her2	2.94333611461475	7.72761823060409e-11	2.80083734201248	3.51554754394617	5.4453354304388	3.23930414766354	3.21250276975312
chr17:39720823-39721324	Her2	2.94254561585873	5.92807375040563e-14	4.31133226023646	4.52468424654698	6.95729991334863	4.49195349691896	5.06934552971713
chr20:2605159-2605660	Her2	2.94061632947171	3.23563960453505e-14	2.99824623206218	3.67821687779838	6.11991443707569	4.12446567551653	3.99921274522405
chr11:20487037-20487538	Her2	2.93402779511438	2.4945044100402e-20	3.05334670262424	3.02947660622344	5.92218349924669	4.12365252550619	4.48021480254235
chr10:83225763-83226264	Her2	2.92704889959577	1.37552835788849e-10	3.16477702544016	3.12544615588929	5.98792623933728	4.34411568412332	4.76540881684066
chr17:39139749-39140250	Her2	2.92701453539921	1.77238131857233e-16	3.90659568327672	4.19588693252838	5.33007742683547	4.55774238455532	4.81147578585207
chr17:39949775-39950276	Her2	2.92379094649278	1.91251588337742e-41	4.50170543715676	4.67528590439498	6.77575336465638	4.67079311446926	4.97673238735711
chr6:150342021-150342522	Her2	2.92368293879021	1.63118742480806e-11	2.9936320079284	3.84442562700599	5.95631915214291	3.92596615884738	4.86998882089748
chr17:39673396-39673897	Her2	2.92294966584072	1.79829621905301e-14	4.97558437353263	4.94959553533467	7.60760664825369	5.04683845047505	5.65928628033771
chr10:120995422-120995923	Her2	2.92189760104457	2.12492329579025e-16	2.83459717648343	2.54729230746923	3.96758116063837	3.08037724981857	3.07891474412161
chr2:64980515-64981016	Her2	2.91831057571706	3.93088298848552e-16	3.48538515576937	3.32766528433371	6.44805177435802	5.12202903702327	5.2931809677169
chr17:39925689-39926190	Her2	2.9050190491114	8.09750984899287e-31	4.91409194285106	4.78084056998191	7.18295074139785	5.01922313453523	5.34602727214656
chr17:39731112-39731613	Her2	2.90359806281812	1.1402284152926e-12	4.959042616544	5.3293282275571	7.53498844561598	5.12483075121183	5.69154837581468
chr17:39220616-39221117	Her2	2.8991883660121	3.50047503135243e-13	2.89245909224435	4.22806568324543	3.73983508242911	3.23084902412497	3.33355885146908
chr17:39726724-39727225	Her2	2.89855304511993	9.50963267534916e-13	5.16366231052313	5.48923353029045	7.78954033916133	5.26996425105735	5.89894892870359
chr7:135520658-135521159	Her2	2.89616014938446	2.56475721249553e-10	3.15191167817929	3.27217544183763	6.20192294979552	4.64927234382783	5.38932817122277
chr16:55463869-55464370	Her2	2.89495704203939	9.44663050797408e-27	3.51660129087033	3.3394470442448	5.52549906355371	3.76646524434635	4.27901798522559
chr10:37197044-37197545	Her2	2.89418974005323	0.00010083562632426	2.33609842172562	1.85540047141915	5.59755697638685	5.50331989849719	5.4688143434502
chr11:45709732-45710233	Her2	2.89245053268312	1.74931132810785e-14	2.61310476266481	2.61252124652924	4.54415914996412	3.3835951461432	3.28110636982815
chr6:106955594-106956095	Her2	2.88933842936463	2.94667469926861e-10	2.68277322337808	2.7926199565813	4.18342757376156	3.10108154920071	3.31281442958922
chr6:141496448-141496949	Her2	2.88620309457552	6.89313630665917e-16	2.98676349498447	3.18402703172148	5.78230305251617	4.0973415962903	3.95077450444288
chr10:118970012-118970513	Her2	2.88292143902365	1.80846092965439e-13	3.3367825734939	4.00683715361083	6.04014910843911	4.9525798117572	5.03671377404033
chr17:39669391-39669892	Her2	2.88262853753411	1.22177773086766e-13	4.80434425258307	4.83511323315653	7.34183390861132	4.68302284520252	5.29392616572398
chr1:57043910-57044411	Her2	2.87706098893411	1.98335914562147e-13	3.08985455836232	3.02199262480283	4.98793105569289	4.48337537412581	4.39134012136165
chr17:39847372-39847873	Her2	2.87577456792745	7.43611708070139e-14	2.93473511397498	3.39151970345028	5.04378012937193	2.71710326640165	3.10089055442621
chr12:107765337-107765838	Her2	2.87407396114917	1.1286221533048e-07	3.35035102079354	2.62157913294419	6.8258334659492	5.61494073773009	6.1272811412239
chr17:39941402-39941903	Her2	2.86221447966214	4.58650136003632e-42	3.846530487882	3.88151902108481	5.89996760683181	3.96094285160077	4.42379759611838
chr7:136150249-136150750	Her2	2.86218209567609	3.90069332003187e-10	2.95711485187205	2.96548574141443	5.97485357499937	3.6747384307731	3.48633582593537
chr8:124171978-124172479	Her2	2.86065950122432	1.25894382841403e-10	3.0494310557571	3.49277249061472	5.58635808658717	4.34528466001265	4.71126801398606
chr7:148390324-148390825	Her2	2.85930520868035	9.94224410668798e-10	3.1008987446936	2.63145032822617	6.07347797966098	4.48739886537892	4.83215265300333
chr7:23599150-23599651	Her2	2.85897403079352	9.01700446685656e-33	3.79392607337979	4.32149626786996	4.9720243417987	4.25874263500404	4.24261584022695
chr10:76927111-76927612	Her2	2.85333508282975	1.56368148975028e-09	2.49231771975656	2.03376325135578	4.91109238753686	4.17013594171402	4.45835733867407
chr8:93051030-93051531	Her2	2.84826698143543	3.19352744440068e-17	3.18519914276558	2.93735028695758	4.88030857777124	3.80062111588792	3.98834738619846
chr17:39559470-39559971	Her2	2.84730907620525	6.62044437441745e-22	3.18991529160804	3.17206501958202	4.85735981517503	3.2474567192066	3.57564889141617
chr1:20459090-20459591	Her2	2.84699120691405	6.40433197096208e-15	2.96640471384492	2.86620179254564	5.42450647175219	4.32550091071558	4.08632625194806
chr16:27128430-27128931	Her2	2.84427678485296	1.32557125371535e-15	2.68236669739346	2.57966454686638	4.37083120915628	3.26747343010813	3.78076036626034
chr2:136669407-136669908	Her2	2.8411963087703	7.11008274312068e-10	2.97660300991628	2.58038339916692	5.67448446770933	4.69528316291753	4.27265458907324
chr17:39671179-39671680	Her2	2.83898608427529	1.63014537012541e-12	4.58566471347094	4.39372769231229	7.15052384847997	4.71718063680904	5.17951259285766
chr17:39734466-39734967	Her2	2.83681348175666	4.75411884432724e-12	3.62330536302988	3.61694518112253	6.1847197354681	3.78369596259905	4.4628378895372
chr17:39817780-39818281	Her2	2.82882760921266	1.45721099481785e-22	3.562093844254	3.5996546535519	5.79658578395806	3.61534925673422	4.34168866419526
chr10:110435166-110435667	Her2	2.82371117705121	3.37477846846242e-12	3.3173587386722	3.16052937527721	5.87713028381366	5.07211433014242	5.58603556680217
chr17:39712733-39713234	Her2	2.82009611445735	1.73795562377192e-12	3.7036019750022	3.85675939417201	6.26437412994592	3.69059316354053	4.28913228312782
chr17:48520748-48521249	Her2	2.81420327092913	1.31761607650458e-12	3.25220810366201	2.66655985651288	5.73945456136747	4.71389636432959	4.66978512119061
chr17:48759249-48759750	Her2	2.80839284912007	1.00579887630043e-06	3.28847800097075	2.64753409421219	5.73247557019781	5.30214580653218	5.18018692015197
chr14:34259943-34260444	Her2	2.80758469815162	7.86370219318058e-19	2.82117209427598	2.30072461088347	4.01424465732979	3.3441650324996	3.36626954914531
chr3:195605822-195606323	Her2	2.80049945344128	1.97653060549759e-15	2.50483478916602	2.40099415003624	4.29629074756007	3.4409125970842	3.64644873779741
chr17:39248869-39249370	Her2	2.79763270609304	8.9195417942371e-20	4.00922587800722	4.29648062397477	5.10861290063433	3.9169542178042	4.35052360646857
chr10:99443378-99443879	Her2	2.79555534158535	5.58172010656025e-12	3.08340793978602	3.40182067180245	5.51367428887062	4.47808230239762	4.64989621032183
chr17:39732814-39733315	Her2	2.79072758613637	2.13954027513598e-12	3.85277279190075	3.8162292932932	6.22824779738761	3.93979575418018	4.53381401279088
chr17:39940811-39941312	Her2	2.78836751213173	1.46666745591377e-42	3.59385949692472	3.64530023831636	5.61924474227641	3.86783431956657	4.08326270023657
chr20:45539277-45539778	Her2	2.78108969307662	6.4307035398488e-20	3.20010128960213	3.17837497947998	5.19527749512265	4.0179589448124	3.9756707727747
chr17:39951573-39952074	Her2	2.77723141733432	1.62751964898536e-38	5.14848002093685	5.13751731468581	7.33049656127624	5.15450226444689	5.5864025251901
chr17:39707453-39707954	Her2	2.77608443580382	1.74491923879658e-09	4.25635420382923	4.73985245859117	6.8843611443279	4.44817464384959	5.03491452084514
chr2:140624061-140624562	Her2	2.77500578866631	9.22567726121453e-14	2.84398001665052	2.03042658356014	5.21634305776351	3.67101280963801	3.91808699278244
chr11:67670662-67671163	Her2	2.7730797504215	1.44610538108798e-13	4.20983037754161	4.995525987363	6.79513468119343	5.3711700139897	5.70456473039201
chr17:39950334-39950835	Her2	2.76662322716722	4.11722991588282e-40	5.09288051418244	5.07424589964637	7.23549185507377	5.22334383372179	5.54573313189793
chr6:107177578-107178079	Her2	2.76575992752581	2.74104785655005e-08	2.49846061872544	2.24800081083896	4.6324566962417	2.75930858619283	3.62391753193586
chr6:10127125-10127626	Her2	2.76541151108067	8.36898256262912e-16	3.08559270193213	2.92629458377942	5.35233139033533	4.03789339530774	4.19458381435978
chr12:33154060-33154561	Her2	2.76531803594947	3.12572507092885e-09	2.35780110516589	1.55609506086391	4.58255998126998	3.84319672920457	3.37310786507147
chr1:56054026-56054527	Her2	2.7636564642715	1.84967470790608e-21	2.63348522006236	2.47912915737585	4.3276309181339	2.85349096545155	2.67407211337035
chr8:98690679-98691180	Her2	2.76343131967146	2.39534618182367e-08	3.73317859838643	3.58273895666265	6.89845723652615	5.67896393260513	6.37185666110123
chr1:202601132-202601633	Her2	2.76161339400453	1.39781968827031e-13	3.74484871979096	4.32785356642514	5.96900887530474	4.45973707656025	4.89755804868045
chr9:126667183-126667684	Her2	2.75770254560524	5.38647523885053e-09	3.97340433449031	4.55391359226104	6.89250525875806	5.96327163376411	6.26663920388642
chr10:116135144-116135645	Her2	2.75518390571754	1.28842419648574e-05	2.66131321103774	2.50404984658572	3.8217461555698	5.10770215308444	5.43080621900018
chr8:73191756-73192257	Her2	2.75392894821512	1.54124910076921e-15	3.59392494757514	3.47068643690306	6.31687097340922	5.09079082616926	4.82883608010356
chr17:39710387-39710888	Her2	2.749523593257	4.66592344941086e-12	4.04300117438511	4.21005403551548	6.45269710925545	4.28221204147489	4.72054442942314
chr12:28455197-28455698	Her2	2.74832548931857	1.11566784456271e-07	2.57480168221137	2.63608714298409	5.25311560137984	4.42487938420725	4.47239210425145
chr6:119491028-119491529	Her2	2.74824949727855	1.26069917287741e-14	2.84482558484901	2.43915886006955	5.23993974620205	3.95987378802203	3.7043672479497
chr17:39931845-39932346	Her2	2.7477233529136	1.45742328116943e-38	3.63566203456815	3.58505033101419	5.71128893842597	3.45705837746779	4.0383495468145
chr6:145187499-145188000	Her2	2.74545404693599	2.70008082219925e-07	3.33908959649024	3.11047846476609	6.49152499136336	5.3451583440745	5.92614876775335
chr2:230105620-230106121	Her2	2.74507972627945	2.10419067513703e-09	2.56094412020116	2.59783584620279	5.46553189122101	3.46971434880677	4.19102914026347
chr3:38088118-38088619	Her2	2.74451636477159	7.83616558335161e-15	3.09330351800066	4.34842705470352	5.32306092054965	4.08751767525149	4.08887198794498
chr7:134829640-134830141	Her2	2.73914582374498	1.09443217446428e-17	2.87218129466656	3.22850769955821	4.53927623115464	3.44783381149211	3.14139114937493
chr2:218146273-218146774	Her2	2.73810126046857	3.85553256633792e-15	2.66704477195185	3.59233969019513	4.73062123535875	3.889111487387	3.91595758420318
chr8:79912602-79913103	Her2	2.7361657978347	1.15699480273682e-09	3.45099806413491	4.42322939716275	6.00264309592014	4.5447188164211	5.24788147776385
chr1:36764803-36765304	Her2	2.73487225948488	4.68353277084182e-11	3.18764370013825	3.45558852610677	5.5209644765994	4.76524677505074	4.68272369322391
chr10:1488089-1488590	Her2	2.73267305809369	7.66291002734517e-15	2.67140799989439	2.55591339186638	5.13722702593051	3.58018411677266	3.74586204961573
chr15:49098527-49099028	Her2	2.73222077533572	1.35334153174946e-08	2.51689924981732	2.49423036400789	5.08917584239628	4.66700431180778	4.83173803234309
chr10:82029810-82030311	Her2	2.73094135179117	2.40118091295527e-15	2.52023498951829	2.80439774903504	4.00455787369927	2.7772258945593	2.51808509177318
chr14:52373370-52373871	Her2	2.72779848132664	2.99861861939493e-05	2.45887798479877	2.213192774672	4.78002784653793	4.83939859374156	5.44681936895674
chr17:39711921-39712422	Her2	2.72761814845876	2.07521383029014e-12	4.36141980912107	4.5570315855041	6.84387202844482	4.41589129689194	5.07756414569327
chr8:117145635-117146136	Her2	2.724868282074	5.73118050648979e-09	2.73443586372699	4.05357676586416	5.60309662064262	4.23724810779504	4.2973913635144
chr2:79272910-79273411	Her2	2.7247659329214	9.22737193630523e-10	2.44891359542679	2.03977287537676	3.75663381437782	2.7993397472964	3.02570245598548
chr12:54682377-54682878	Her2	2.72469364290217	3.55315911570671e-10	3.17517675372055	4.2249257710494	5.40418529770007	4.50671993245138	4.32818485740343
chr17:39713728-39714229	Her2	2.72330543751609	4.76621824759163e-12	3.96421364243538	4.36518066872538	6.40135141928778	4.11185172033478	4.54608228820001
chr17:39715054-39715555	Her2	2.72257112067528	1.60055516296806e-11	4.2900763397246	5.229762471998	6.83694278947078	4.33146989899703	4.88005716543851
chr17:39669993-39670494	Her2	2.72012394566509	3.97271109220147e-12	4.90415419684018	4.79296791129746	7.39873767546141	4.85677353839901	5.57536733984116
chr17:39670511-39671012	Her2	2.71993818216517	1.1210523280178e-11	4.6757033040796	4.61544883351518	7.18344452659681	4.59549963281419	5.17566965675778
chr17:39565559-39566060	Her2	2.71913494298951	1.38892404373995e-20	3.40339200901785	3.55551766448086	5.06257664701601	3.41883026993787	3.84412148940056
chr17:39566305-39566806	Her2	2.71889385590012	2.84775012518298e-21	3.76159524310704	3.8106146232006	5.44498048074868	3.74235404963083	4.22536284527306
chr17:39955620-39956121	Her2	2.71779137213243	9.96347048259736e-40	4.46027330305287	4.14300223399304	6.51992421802524	4.3977148853248	4.86989780726195
chr17:49091859-49092360	Her2	2.71271348141082	2.85293841012072e-22	3.20641701604328	3.4400310553758	5.25363503312925	3.84095418788776	3.9173359269267
chr5:24735235-24735736	Her2	2.71170044631844	1.35054562007064e-12	3.01775605197434	2.81959420222032	5.18383612846395	3.41132517671792	3.90331101203199
chr21:38071288-38071789	Her2	2.71006572271437	3.50348291360187e-10	2.73989294970253	2.5727970869246	5.5773143495042	4.21311938556072	4.37320561126677
chr17:39733799-39734300	Her2	2.70856438349753	1.26384819483175e-11	4.17677554542879	4.18340239104456	6.51950022096618	4.29983999006965	4.88910707418906
chr10:9964748-9965249	Her2	2.70784649495632	1.12282193313886e-11	2.81856573756543	2.76033319104092	5.06087310122254	4.12930385347188	3.91427862811735
chr13:71682875-71683376	Her2	2.70683127140311	2.78585322477744e-07	2.71064800757428	1.92722391350939	5.14989236918964	4.58973910434463	4.98444655881874
chr17:36919934-36920435	Her2	2.70511826484261	1.04566889746709e-07	4.18248143241736	5.73690240741223	6.50960733780185	5.11538587379055	5.77335548422471
chr16:13875667-13876168	Her2	2.70480523347584	1.36022329741917e-20	2.97703226441771	2.97703178108465	4.70925204886233	3.47809004458741	3.49904779693038
chr8:62613060-62613561	Her2	2.70213342040028	3.07610953055078e-08	2.79853254948304	2.50510759969872	5.12200674930688	4.46515650438628	4.13575349124936
chr3:149288538-149289039	Her2	2.70182630446376	6.56767504386558e-19	3.56550017870088	3.69864264222008	5.68768039691356	4.17247053193624	4.61841650462295
chr5:170133588-170134089	Her2	2.70098670896916	2.23141235484006e-13	2.76585484324525	2.83483712560215	5.32947639914942	4.23359798815851	4.28895224571397
