peak_id	target_group	log2FoldChange_vs_all_rest	padj_vs_all_rest	mean_log2normcount_all_rest	mean_log2normcount_Basal	mean_log2normcount_Her2	mean_log2normcount_LumA	mean_log2normcount_LumB
chr1:148324997-148325498	Basal	3.32779131347059	1.6334429355413e-29	3.34123105076722	5.93258640856381	3.55459907298767	3.3876065989762	3.32061307106262
chr1:238164873-238165374	Basal	3.3219350402498	1.0004154543403e-45	3.28040382983296	5.73628881662981	3.12304890311644	3.4057026736193	3.57442489752349
chr8:63364054-63364555	Basal	3.31973761059016	1.95566702366579e-27	3.01833944231939	4.90073819497435	3.51267898208737	3.36560827356036	3.09511189266077
chr16:17429125-17429626	Basal	3.31069051794218	4.77685507672947e-49	2.6510223463402	3.99890120091056	2.20627050632965	2.84338153971035	2.64032682164016
chr20:38339938-38340439	Basal	3.31057970349884	4.07379187298436e-37	2.93621844466001	5.00085944982915	3.75002223405684	3.28933684517597	3.07349433139036
chr12:42901936-42902437	Basal	3.30757797379791	1.82716856556669e-20	3.17951444060975	4.94640694467069	3.35607280144549	3.13702526772676	3.14720450344782
chr1:175369670-175370171	Basal	3.30582017996907	6.17827398360756e-21	2.83068246356515	5.00144378935416	2.76010697326233	3.25503795065058	3.24993282894355
chr6:24376188-24376689	Basal	3.30552756357136	7.7105357485899e-32	3.1969389931417	5.02778854276849	3.65291885335748	3.13336500926328	2.81366279555981
chr6:41623385-41623886	Basal	3.30191803256107	5.95837217171714e-30	2.83049380618138	4.52550464693975	3.96684513544867	3.73141175156469	3.43769488035486
chr7:6913496-6913997	Basal	3.2989816325304	2.13427388687037e-46	2.51201865375325	4.17941625626057	2.23496942914729	2.42655930072222	2.06915757554471
chr19:14906680-14907181	Basal	3.29368274317576	3.14591035044411e-29	2.48171032396182	3.42553623783551	2.03271124524254	2.49770970731506	2.3373142651879
chr8:48884696-48885197	Basal	3.289103213406	1.44993047240465e-16	2.78556508417544	5.64649683125805	2.11089740681613	2.7749107343568	2.47100962073841
chr8:143685729-143686230	Basal	3.28488728985772	3.87995459367933e-66	3.68948733265441	6.32089159911224	4.47332027840053	3.98897292231302	3.9580903277118
chr2:118843625-118844126	Basal	3.28446482037481	1.43961211555146e-27	3.38246283085259	5.89465662196322	3.38412546708519	3.5878871692826	3.4107885720907
chr16:70324944-70325445	Basal	3.28222273621003	1.30076201317349e-38	2.92842523546029	5.13975045880875	2.8368832358472	2.81462313784018	2.71867450813324
chr13:100086037-100086538	Basal	3.28007471295627	1.73161905573882e-23	3.84205703789131	6.10393000272033	6.82799660426373	4.50202792630368	4.49922475778134
chr15:26538530-26539031	Basal	3.266262249717	2.53747654692469e-32	2.10113192851914	3.6616187793001	2.03229708258487	2.00355034774418	2.06104052351822
chr2:70885778-70886279	Basal	3.25907617974811	1.0616721265149e-32	2.52865900482495	5.2999349171725	2.79642595824333	2.84181686469804	2.5186744728943
chr15:27931998-27932499	Basal	3.25897179233686	1.27632454816093e-24	2.57668427167494	4.63712031523407	1.9951733465985	2.71592797696636	2.45707350770981
chr19:37476195-37476696	Basal	3.24723400904868	1.04202727689213e-48	2.33859441133744	4.15707951009492	2.10930692775342	2.4501917968266	2.4466644248004
chr3:125970146-125970647	Basal	3.2466389576852	3.79955236098441e-49	3.37989827329486	4.89078732050179	2.9926797089217	3.14804871453767	2.97188184635887
chr10:12890940-12891441	Basal	3.24050229419836	1.74267438337529e-21	2.3665527625607	3.73750517085307	2.31969202907449	2.54694704307313	2.61451973086285
chr20:16129298-16129799	Basal	3.23338258529383	2.13992471315799e-18	2.97868724111989	4.63532430500427	3.15257098844548	2.66787879676381	2.91836824290253
chr17:71018784-71019285	Basal	3.23292729733358	6.26662059642532e-33	2.12714144126337	3.49820886641101	1.74555191456603	2.54628739013805	2.26599110682053
chr8:127552777-127553278	Basal	3.23283287996686	9.90752205739509e-21	3.38340279221173	6.29134019234757	5.04600349359041	4.88776833924552	4.63360279508791
chr19:22878885-22879386	Basal	3.22897289552813	3.15293227140535e-31	2.42794724796788	3.67326389605275	2.35969080503727	2.53533921198343	2.29804746776016
chr2:75700674-75701175	Basal	3.22860153310378	1.02138830812616e-55	2.96633726602808	5.16533511183782	3.35727887867807	2.91332718807903	2.65614419606136
chr1:53675666-53676167	Basal	3.22353015542522	2.38866411613859e-38	2.87130086216806	4.3204055267693	2.87398744854852	2.8966739563168	2.83419465565224
chr13:61166132-61166633	Basal	3.21089626794857	7.84910748802928e-34	2.73667913822911	4.04431253548288	2.67340422595035	2.93768021914295	2.78052600137637
chr16:13777709-13778210	Basal	3.20197679331816	8.30790068520263e-33	2.76029681053149	4.46529286604086	4.03289078048687	2.97014279096884	3.29548100449655
chr6:33086298-33086799	Basal	3.19625942362111	3.65040948462299e-25	2.47693232272279	3.85913102145919	2.11653601206061	3.01335190884414	2.24822951552838
chr7:141616620-141617121	Basal	3.19604600570654	7.03609468278276e-31	2.6495993273024	4.1096284284856	3.52721914941533	3.29224074184227	3.14339185217499
chr1:238959422-238959923	Basal	3.18826476561164	2.88363474615585e-39	2.73991559780672	5.19976909819529	2.44451583131452	3.05553664439763	2.73352800746187
chr15:21516094-21516595	Basal	3.18259338493025	2.90416643035902e-06	0.672442655426433	1.69380766185902	1.42798917893365	0.618509758369391	1.08996165285384
chr18:31074946-31075447	Basal	3.18122065578359	2.63890420370334e-26	2.94855695545995	4.47714279807492	3.01880469897431	2.94725644026226	3.11933727756161
chr1:218643178-218643679	Basal	3.17589822168817	1.91571401420702e-26	3.01376360062759	5.71267724908148	4.19002780074209	3.46412037880626	3.59640493590064
chr5:35404654-35405155	Basal	3.17282684089108	3.78405822810978e-18	3.32328966438395	6.49699120829347	3.81393374560071	3.24895259962692	3.22589008030416
chr6:18652798-18653299	Basal	3.16169604803781	2.29501267030706e-32	2.48036622236342	3.88084728370108	2.21198597327941	2.64147127206156	2.58008154381046
chr19:21907413-21907914	Basal	3.16031991582733	1.49463508653671e-34	2.88155609616579	4.7849382205202	3.1521491717502	2.8162528965832	3.0750353671594
chr6:14408493-14408994	Basal	3.15493805486239	1.50087823413556e-32	2.87565652110645	4.63155971199529	3.22231641992766	3.30776852398139	3.11557761460012
chr10:29250000-29250501	Basal	3.15416090398579	2.23608059698062e-18	2.8036032160705	4.682150250195	2.54376044473616	2.97632081451471	2.85718531382782
chr4:126492036-126492537	Basal	3.14918951717333	2.18567036231398e-28	2.78480921849791	4.89231561101495	2.53567291334439	2.83125919884056	2.89184395537407
chr11:71256060-71256561	Basal	3.14354468336647	1.21971478952426e-27	3.8852071467864	5.90829157822475	4.58376514552116	4.33348221277085	4.81970518783262
chr3:175001697-175002198	Basal	3.1407030896527	2.156126529754e-32	2.93346432491961	5.5411707459706	3.2685482608514	2.87425148945577	3.19350480623689
chr18:24721909-24722410	Basal	3.13880732008195	8.23266045567331e-33	2.44119909016445	4.09565082415108	2.12480429406392	2.42245714407827	2.39544922196943
chr21:39728948-39729449	Basal	3.13428786746811	1.35268876434376e-46	2.75396406995246	5.31036449707072	2.70133266716248	3.24912841197156	3.00638991268902
chr1:191805579-191806080	Basal	3.13080270411895	1.31627746157978e-20	1.80797150782582	3.32379527590236	1.36465280511782	2.07736560269989	2.10393488625065
chr8:115803574-115804075	Basal	3.13044108198708	8.1070718553662e-20	2.50826740331543	4.40691243920482	3.2956559603232	3.62939192830729	3.67949730364553
chr1:147752372-147752873	Basal	3.13024573672065	6.70114743037636e-32	3.14293470272947	5.31456468658601	3.05009411311608	3.37680965622864	2.99727939872143
chr7:41559402-41559903	Basal	3.11650770146456	7.4734129921874e-22	2.23442991738365	4.79356280413049	2.71840793770764	2.20220166562087	2.36148647139236
chr3:135526807-135527308	Basal	3.11530784875138	9.23226945418351e-20	2.62887379830714	3.24839463472172	2.17973052716686	2.61515853678118	2.85617987033685
chr2:30181285-30181786	Basal	3.11338932648374	2.21028548588406e-38	2.98912869143617	4.87522904007108	2.80203547957414	2.84221590635895	2.851208965282
chr18:24286592-24287093	Basal	3.10534922405321	2.47633099333791e-36	2.44493026598332	3.93243024993986	2.27055732964679	2.69115787047506	2.52760470251011
chr13:100313301-100313802	Basal	3.09740233620269	2.34496429408738e-40	3.00908801683519	4.80254756376561	3.50583595362184	3.00116460370219	3.18089430173839
chr6:15243274-15243775	Basal	3.09377476113222	3.60915729425259e-45	4.53116136075108	6.60941211021563	5.25352934122826	4.9790736697274	4.9740246468463
chr4:189035608-189036109	Basal	3.09142651748764	6.44590050718426e-26	2.58472456350131	4.44962127658351	2.36787546297206	2.67102187522672	2.67207082471834
chr17:8576853-8577354	Basal	3.0905590508356	8.8945136714044e-48	2.70093878382426	5.00225285329711	2.45325939418244	2.86299953472412	2.71871727472
chr8:116169838-116170339	Basal	3.08931576391728	3.97938677713866e-25	2.92899447483923	4.99992122223781	4.38735134723134	4.10897497414461	4.18876756631364
chr8:31399528-31400029	Basal	3.08471118763029	1.65055012626097e-18	2.58157418632803	3.98705064655704	1.99393775095488	2.82336034428911	2.5791848136884
chr8:63439367-63439868	Basal	3.08270537883407	3.30165579821857e-33	2.36587287196435	3.60596012985086	2.01615063910226	2.26610565345526	2.39650220885689
chr8:74988714-74989215	Basal	3.08206397208573	2.12585975558337e-20	3.12750179163313	4.30707439658405	2.3796403315712	3.58769497787323	3.39795237348045
chr6:111936895-111937396	Basal	3.08198178005978	4.50398960266523e-35	2.7782341186437	4.23941457502458	3.08561465702433	2.69908290942152	2.58682214355361
chr16:14245644-14246145	Basal	3.08023397759746	2.34496429408738e-40	3.17294853724318	5.24997509093434	3.45134558808164	3.73105366615669	3.73537840661557
chr8:132446502-132447003	Basal	3.07464375791063	2.74852965563932e-24	3.24333352052364	4.9307871196054	3.31644732569773	3.73680561933033	3.25137701582866
chr8:97475464-97475965	Basal	3.07230259134856	1.07797034147168e-30	3.24988258757228	5.70741238462506	4.32100728163499	3.48235691440992	3.81831661645328
chr6:24376855-24377356	Basal	3.07167920352748	1.32451291361917e-28	2.71652985667447	4.28023111612671	3.88214515808366	3.07808636260654	2.8837539635666
chr7:152814395-152814896	Basal	3.04733199516155	5.14882694494494e-27	1.79967411407088	3.53130811935825	1.39882779536663	1.52021197574772	1.91695076525921
chr8:55969573-55970074	Basal	3.04290385980397	4.09472120516898e-42	3.36141797046545	5.1952242229576	2.84803282676105	3.43007105715225	2.95752906182445
chr12:69019655-69020156	Basal	3.04110452921747	1.31957983988403e-31	2.65125588312188	4.55194449312363	3.94822775940914	3.29776890007299	3.0800931749405
chr15:72182057-72182558	Basal	3.0371179100926	5.36376835894928e-38	3.5509350845883	5.76531528537539	3.89860753668339	3.87999502297962	3.58969402077756
chr6:165940369-165940870	Basal	3.02335951270579	1.78616346224883e-16	2.99365568411401	5.18488109116959	3.44577753635878	2.96088095815502	2.68916265571611
chr16:75558627-75559128	Basal	3.01850108057828	1.4412695765139e-42	3.68598391947511	6.0214926155968	3.23631109977653	3.46916264895087	3.34922929730983
chr19:37730035-37730536	Basal	3.01589625612244	5.02049107859181e-14	3.00369900035639	5.57347245704154	4.26959707125011	3.14241916890903	3.72573947222294
chr2:4809412-4809913	Basal	3.01214011916651	3.53762439371132e-26	2.40880614196417	3.36448717119823	1.70375937899738	2.61437113516613	2.44130058469611
chr1:161078989-161079490	Basal	3.01210048175193	7.06572531886684e-28	3.56601962277287	6.15464420227476	4.51124396120071	4.06062113812932	3.97644016695209
chr14:20729451-20729952	Basal	3.00598361306904	3.1545558013099e-47	3.25950749092224	4.82568179739994	3.08300844477695	3.26581024868092	3.28946797313207
chr21:32846052-32846553	Basal	3.00449516352044	5.99239981414929e-31	2.71491655585017	4.53503995987481	2.85865624199673	2.56516277584744	2.79241266542636
chr2:216429829-216430330	Basal	3.00309373522077	1.77511642886142e-45	2.92797704725928	4.511227126679	3.04273219391346	3.00307456494982	2.99678807601634
chr6:125368623-125369124	Basal	3.00166269983496	3.031935733175e-26	2.08624212114177	3.79717091946422	1.79096287413506	2.46200703779642	2.06516160703128
chr11:71256638-71257139	Basal	2.99318329180732	6.32307545305929e-30	3.49419701844914	5.17685369357226	3.90343982006416	3.87275894609679	4.39472874345017
chr2:8399719-8400220	Basal	2.99058796580227	1.22331827490355e-18	2.85898678869283	4.01744588268862	2.38274176182591	2.703860307359	2.73580493187783
chr20:51876677-51877178	Basal	2.98280534887645	1.26397359881312e-21	3.01133374049131	4.23697939426803	3.4622640611586	3.00500404213901	3.1642115978697
chr6:15220775-15221276	Basal	2.98013110562662	1.82636560313698e-39	2.81529682042838	5.16617768152387	3.71476481775858	3.31132635487236	3.41317915355319
chr16:23298483-23298984	Basal	2.97660076686036	1.57716760333462e-15	3.09652864018342	5.06687157166879	3.09716559445711	3.80770245829277	3.55509472118657
chr15:89022564-89023065	Basal	2.97654574185023	6.52747151471599e-45	2.99497097615992	5.48076828906383	3.37877418219145	3.44843410487653	2.93471889619575
chr3:36129718-36130219	Basal	2.9722100068052	2.6613414035206e-31	2.58135215199543	4.75094627189792	2.49691699957097	2.90856640782923	2.81107484734578
chr6:163577025-163577526	Basal	2.96438974802001	1.85823705787878e-21	3.72890505924914	6.20602665906108	3.28911036769956	3.6899140383792	3.30255655170778
chr8:80204035-80204536	Basal	2.96151560513399	1.75272129869893e-36	3.67985244960896	6.18053954403381	4.47493817773319	4.00252313335321	4.15582397518117
chr19:24184887-24185388	Basal	2.95730876031053	5.98057758082133e-41	3.01023882580787	5.10423951218766	2.96336142477564	2.90970686617355	2.90746418854343
chr17:72054745-72055246	Basal	2.9523596140017	7.20107775014418e-36	2.77640239060525	5.19986247206175	2.1646680589274	2.99709718820411	3.09790292626883
chr14:72770619-72771120	Basal	2.95110860050865	4.72721172568647e-28	2.66688105432235	3.88050316605681	2.72335269948538	2.54098396646691	2.55637484358077
chr12:21307709-21308210	Basal	2.94954241367345	5.05907028975849e-26	2.52485609279741	4.46297139114025	2.18186956957149	2.38384483033822	2.37309586054247
chr1:206261428-206261929	Basal	2.94738776772422	0.000189433985297697	1.40188394509308	4.42424730451505	1.55576185498678	2.12705468411514	1.86678059286073
chr7:63827335-63827836	Basal	2.94163140366388	1.907106991678e-17	1.59985207063635	2.54267477501445	1.51793341038802	1.22779704057051	1.8535769289267
chr10:121369571-121370072	Basal	2.939907544531	4.22520990847102e-26	2.76240194547298	4.06152372386336	3.28956772787606	2.94400981009727	2.94307960277839
chr1:95474569-95475070	Basal	2.9391032674911	8.44488907639524e-21	2.75480921341215	5.20243921223412	2.16060342039824	3.00858819154089	2.60571334823282
chr13:77463505-77464006	Basal	2.93528001285363	1.09157568388637e-19	2.57925289340533	3.52110924765103	2.34465200925727	2.73545282091994	2.19567053087512
chr9:114205750-114206251	Basal	2.93314514092942	1.64536722047481e-37	3.85374157603835	6.60542523192328	3.68435701413889	4.0983750004953	3.9858310916126
chr1:225713230-225713731	Basal	2.93285054764183	1.83116504599367e-38	3.39832017607419	5.77969460241289	3.87296634708499	3.81756987502661	3.95784942849559
chr7:7405375-7405876	Basal	2.93134495021669	1.42502316380929e-19	2.66833430443333	3.608564052566	2.26874967644731	2.44572358327615	2.60921170207654
chr1:54975643-54976144	Basal	2.92994687504699	1.96680706988647e-31	3.75722987599474	5.96472157002368	4.40896707302737	3.83915060767803	3.99955021976547
chr6:20568420-20568921	Basal	2.92983166397333	1.5737772348261e-41	2.7728745377175	5.15201564390765	2.5535149423416	2.83943011640148	2.4715132823474
chr2:176440351-176440852	Basal	2.92761086862222	1.62021915904113e-27	2.83604609134549	3.90459362998126	3.90143209049035	3.55188461231868	3.48503836401965
chr2:44240127-44240628	Basal	2.92661444812107	1.37508581835891e-35	3.15313926510617	5.56344262539651	3.5051391665719	3.26052692510923	3.19618477539218
chr20:51876024-51876525	Basal	2.92131924120167	1.69915108551749e-20	2.84042145725258	4.02343034012368	2.95183940499776	2.68610952572094	2.84282441838701
chr7:48173916-48174417	Basal	2.91920570597677	2.08361380284632e-17	3.66595863258817	5.28609110855295	3.64173275377959	3.52063289234185	3.2611858453183
chr8:127142385-127142886	Basal	2.91813447038767	1.40748756559718e-35	2.9601431235291	4.85345864997011	3.32058100434923	3.0963914871478	3.16417882371738
chr2:70889359-70889860	Basal	2.9172361453895	6.82065079823517e-33	3.23084210264767	5.55228749883649	3.47704623053863	3.31490724140673	3.30095442899904
chr7:138829291-138829792	Basal	2.91715868732107	7.22516387083215e-34	3.37014098292964	5.5519074120153	3.60327567221753	3.39594737737351	3.4742415167249
chr2:19120199-19120700	Basal	2.91211953142872	5.05535855956413e-23	3.11051755395737	5.13560882527351	2.66098177667869	3.54937180629917	3.0687311251559
chr6:42297158-42297659	Basal	2.91130211587239	1.76054545974909e-43	3.19137523777317	5.28137604511754	3.80683083686436	3.43464731187218	3.33762417232669
chr1:66077829-66078330	Basal	2.90994798640767	2.19971571177255e-24	2.4351571480665	4.38969746143877	2.06165113658035	2.5442109627091	2.53173348173971
chr6:19326007-19326508	Basal	2.90914743873189	5.00665548894657e-27	2.97751796409037	4.75229061950895	3.26907601657025	3.73464849702962	2.91592748343057
chr3:125970705-125971206	Basal	2.9074302511322	5.57991056103643e-36	3.04074321116406	4.36548984281498	2.39574523016055	2.95660182606291	2.6998553203564
chr17:72054040-72054541	Basal	2.905209093287	1.66920337571748e-32	2.77259959020269	5.08403415778239	2.28875197529748	3.15574366122254	2.74930397362405
chr2:60563065-60563566	Basal	2.9047285167997	2.07028547995046e-34	2.60953327561691	4.49941865654644	2.16718464417788	2.35311856681982	2.53302801631889
chr4:180377656-180378157	Basal	2.90083559539833	1.55562946365238e-26	2.76777587791463	4.27339239010951	2.61802097720062	2.98185227758483	2.84765074493204
chr18:6483839-6484340	Basal	2.89789991164238	4.20879840120303e-23	3.15450666449655	5.85929853197168	2.99542536561656	3.68095598526164	2.92136289581025
chr6:33496904-33497405	Basal	2.89375833153627	1.18915672951905e-23	2.96118178454575	5.00485073169241	2.78574442840183	2.85459166450612	2.94901492405886
chr11:44345484-44345985	Basal	2.89166959497832	5.97582168984224e-30	3.15299383381641	4.64228459277821	2.68372691528559	3.1534713190509	3.15251326117237
chr10:104905161-104905662	Basal	2.88640397685704	7.85449044447293e-24	2.60758068848191	3.48441818652733	2.28951073925406	2.51996115085662	2.47997010377548
chr2:24683407-24683908	Basal	2.88299822236635	1.05109159736803e-50	2.88686703009129	4.75498177765383	2.99945550695304	3.5010210124531	3.02650735869114
chr3:159080781-159081282	Basal	2.8828566420408	6.07101285610471e-28	2.71536952206203	4.06006304411988	2.79263386712923	2.85508573975246	2.77762101222367
chr3:42992721-42993222	Basal	2.87219016753857	2.18447046448728e-16	2.69552373745004	4.30357321602759	2.21229100362477	3.21181109978175	2.80209800704946
