peak_id	target_group	log2FoldChange_vs_all_rest	padj_vs_all_rest	mean_log2normcount_all_rest	mean_log2normcount_Basal	mean_log2normcount_Her2	mean_log2normcount_LumA	mean_log2normcount_LumB
chr8:144688917-144689418	LumA	2.36824134574259	3.02903984074731e-11	3.9873504504115	4.77086723146312	6.10698333329333	6.23440587479916	6.11252630870832
chr8:36777397-36777898	LumA	2.36591431316621	1.93237569121298e-14	2.75862544342871	2.4827546804768	2.24510258709755	3.81926418561356	3.13382753429738
chr15:61561081-61561582	LumA	2.35547714500511	1.06855598457231e-17	2.67539093155809	2.16832733847732	3.51243519757881	4.25589328519359	3.96883663923545
chr10:37419315-37419816	LumA	2.35424422322141	1.11179831449005e-11	3.1029519543475	2.85548037255683	4.53874224773829	5.27565492144682	4.74267021780277
chr10:37379035-37379536	LumA	2.35209267018719	2.50372014713755e-11	3.41342780543404	3.12771473917893	5.36724677828163	5.75222111819196	5.24033275903241
chr10:8910919-8911420	LumA	2.34579413145495	3.6444223689686e-07	2.95459586626641	4.41848789377657	6.15326426854452	5.67772379162176	6.06224980364044
chr10:8950888-8951389	LumA	2.34310997512539	5.28834775983618e-08	3.0457011575882	2.94048404641762	5.76746883673666	5.55168592451688	5.87334747105611
chr10:37408065-37408566	LumA	2.33880314216798	2.17818394867298e-09	2.34905889645755	1.76031041119937	4.22452275225047	4.60217853698815	4.11065613783347
chr1:209545717-209546218	LumA	2.33784471143221	6.46780405871778e-13	3.1407808292801	3.04621379146135	3.67040082123133	5.12159105540589	5.0960726801858
chr2:125365692-125366193	LumA	2.3333478517474	2.66358441260299e-14	2.78529347201506	2.14210552361219	4.77295394282071	4.86261600787285	4.1747593514533
chr8:72174984-72175485	LumA	2.32652521107211	6.50389615327199e-07	3.10750673503811	2.84867778652452	5.05855937234714	4.98668532883307	5.79761275261295
chr8:40405255-40405756	LumA	2.32574429926792	2.67130815342693e-11	2.90517065744216	2.55808651419737	4.5971669567064	4.63226788585541	4.7259916300176
chr12:37510230-37510731	LumA	2.32128735784335	3.09706989415172e-13	2.84446270520904	2.51851818395366	4.09274899291115	4.36650368365466	3.80157801065524
chr2:34581134-34581635	LumA	2.31872945101615	2.26156518303154e-10	2.62341688958402	2.78026886404482	3.78836361204245	4.59642260096864	3.96484814710359
chr8:37616714-37617215	LumA	2.31506985887599	4.73340661714253e-12	3.26909634019857	2.77509600631526	4.95731450649981	4.86513156210636	4.91432420682373
chr20:42480908-42481409	LumA	2.30553801883754	1.26528522826137e-09	2.66763403656925	2.25929989336443	4.3646128365218	4.88013000676795	4.49923996897038
chr4:35770714-35771215	LumA	2.30429224105566	2.02508630861883e-08	2.21805589969743	1.95355755145665	3.83036547299436	4.53171177075419	4.48488112723764
chr20:42571567-42572068	LumA	2.30351925424333	9.75155650731666e-09	3.12933205111293	3.07299418354946	4.63879361929656	5.42560393919506	5.01188327209732
chr8:57578373-57578874	LumA	2.30025406758407	1.84222720949636e-08	3.45442848536846	3.2699193079385	5.99363983439983	5.33934594929896	5.99777710851543
chr18:26772628-26773129	LumA	2.29830553393602	7.7632814502068e-12	2.85671624240495	2.46468078349382	4.36542430072886	4.93144678648243	4.72397573119114
chr1:105199221-105199722	LumA	2.2962775035953	5.82447820432435e-12	2.73036424487885	2.61137257683077	4.84551115784696	4.7913245974838	4.12608411504774
chr20:42719498-42719999	LumA	2.29626492551535	3.95679515603365e-11	2.93205981208592	2.49703376926273	3.42674120861086	4.63150057925295	4.94480687153221
chr2:156072700-156073201	LumA	2.29435169817553	3.55521620437551e-15	2.7343140613449	2.35098626294096	3.40418242034325	4.4201019280192	4.50139495712424
chr22:34071124-34071625	LumA	2.29387954375164	3.91608457006613e-10	2.47349427430549	2.27745132523579	3.94317891691396	4.46810981461382	4.33357211856495
chr16:61395364-61395865	LumA	2.29380119989363	5.50493547990556e-10	2.64012846345851	2.39694664040007	3.94594622724716	4.1921950263925	4.16442980998892
chr6:51330476-51330977	LumA	2.29185859541874	6.36756314199719e-14	2.9696202607341	3.3063889415551	3.9740238163242	5.15117208329106	4.62586595547742
chr5:136712457-136712958	LumA	2.29174535869123	2.9729017078571e-10	2.51478429047321	2.34441630693132	4.29999811514162	4.67764706375275	4.3825750611446
chr16:54161487-54161988	LumA	2.29163910858908	1.86058711832676e-13	3.06382238207274	2.57226721747671	4.26519671959316	4.62868517638451	4.43656834646805
chr18:47524946-47525447	LumA	2.29025383290084	8.39449108415603e-19	2.54851418041611	2.34453791026305	2.54824078549443	3.96775062090546	3.28424225672671
chr2:175536702-175537203	LumA	2.29003552800506	3.15505643709803e-08	3.01414157333128	2.47037762266348	4.8143092411354	5.2909792646276	5.38596913220257
chr8:99978528-99979029	LumA	2.29002271112829	9.46970258735229e-10	2.4970446887371	2.32969138542611	3.80578451307504	4.04081528660796	4.38493496116911
chr10:37203995-37204496	LumA	2.28669458637402	1.40518495185142e-08	2.44835411095404	2.05326326208228	4.34469555492424	4.81902820869148	4.3534543235013
chr8:116175103-116175604	LumA	2.28263946034597	9.07427963825142e-07	3.24230831715979	5.3124653010785	5.88992387521135	5.53360857030918	5.81684913318014
chr2:131548720-131549221	LumA	2.28070195205885	1.11344705156857e-06	2.46644108159021	2.16162070526754	4.08071695209179	5.17084815987112	5.56823291716825
chr10:8073061-8073562	LumA	2.28004281513412	1.47709684292736e-09	2.94853805837938	3.85856154958307	4.65403650989393	5.08596773148997	5.24429690691839
chr8:116114252-116114753	LumA	2.27980075991364	2.63694458995263e-08	2.91353866225144	3.53969719184118	5.35178455432123	5.11776821566478	5.3305337322117
chr18:14465992-14466493	LumA	2.27954713580167	8.89403606218949e-09	2.27074482051595	2.40013402760789	4.39523422348692	4.51481053567454	4.41417274214733
chr5:44505053-44505554	LumA	2.27936644296697	3.1614363017951e-21	3.08348712586119	2.78281350742673	3.13015172958358	4.39778476561541	3.89244103859423
chr1:18462004-18462505	LumA	2.27813489701455	1.14325379943116e-06	2.67073533796294	2.1267656719829	4.87850851271079	5.18675046251154	5.33588008250974
chr1:179005502-179006003	LumA	2.27679220101595	1.06182635695651e-10	3.73990076150347	4.75925609127426	5.24687463816688	5.72802020032291	6.01036703668561
chr1:209537463-209537964	LumA	2.27551048243826	7.12791029841611e-13	3.02325740709708	2.74725393162259	3.57172245212282	4.99284973022866	4.92668358965931
chr4:107267570-107268071	LumA	2.27530435612532	8.01416871405385e-11	2.53381387600504	1.62709139370452	2.85429574344751	4.32069407660399	4.44837092102407
chr17:47521356-47521857	LumA	2.27409172646037	2.87843919355801e-08	2.58651439796555	1.97835319040676	4.22493498375726	4.66572165214782	4.74645135868886
chr3:158651126-158651627	LumA	2.27369114332375	3.64651163071961e-11	3.23562228588845	3.25009373439339	5.6656718230928	5.52031968457989	5.26325332503902
chr8:82877295-82877796	LumA	2.2671733297722	5.54256767391692e-11	3.00524735816435	2.83817183766245	4.55071659757762	5.0214284779475	4.89506587749891
chr4:29371921-29372422	LumA	2.2651905258048	1.58406601719957e-12	2.70615891407465	2.46807005006433	4.17269411475763	4.38693399435616	4.12742883042443
chr2:176847514-176848015	LumA	2.26493018550192	1.15285113026739e-10	2.71950297588673	3.07611379154274	4.64985777295536	4.5181843689356	4.43828247920326
chr5:173563122-173563623	LumA	2.2628388299966	2.15784687261243e-09	2.9762774410614	2.23113442604872	4.07662512758502	5.15351180471664	5.06647088183163
chr11:118057637-118058138	LumA	2.25979997464448	7.54861762107196e-10	3.43323376399896	2.69092300247434	5.04368612528461	5.50229157193127	5.80192556890171
chr10:8064768-8065269	LumA	2.25940662122435	9.10139459164148e-10	2.85950472951563	3.61856570906353	4.57716814081322	5.00227768000685	5.01847311527877
chr6:33991547-33992048	LumA	2.25726556162247	5.34320939638902e-08	3.06780538851424	2.78584214244823	4.67372677871018	5.43409133143335	5.40114887565281
chr8:88441707-88442208	LumA	2.25507389607168	4.01494673233094e-11	2.75160134933605	3.27215720654769	4.66079122924974	4.77561854570694	4.13898237365548
chr11:78606631-78607132	LumA	2.25376568746209	4.55615898015552e-08	3.09204030527899	3.38742675225434	5.49219197483963	5.48926308233098	5.25134180325695
chr1:210480690-210481191	LumA	2.25241821728806	5.30292469005741e-14	3.02342862872219	2.60858515564103	4.62821453989034	4.77189431244382	4.57977693376085
chr1:191153428-191153929	LumA	2.249995908561	1.63281483721632e-07	2.29624467105032	2.24862207285073	3.80253207423402	4.04444577736078	4.86713093819423
chr1:219530725-219531226	LumA	2.24996171448151	2.04090428442272e-10	3.25877520708152	3.18741103053292	4.86225142826254	5.40634654054096	5.304580756649
chr2:122665964-122666465	LumA	2.24916001140307	1.08292514408095e-14	2.71007493678016	2.18264990053709	3.48683756443916	4.57315761073551	3.69569927741915
chr10:37203012-37203513	LumA	2.24455876975806	3.33464789915506e-08	2.47353140166704	2.13795471942988	4.56125178095247	4.79772581228181	4.43297170011843
chr8:18345828-18346329	LumA	2.24416766084477	9.17501258896845e-08	2.79627057725226	2.24468149172689	4.59865707424627	4.5873203778627	4.95745389684105
chr5:71750326-71750827	LumA	2.24399497855155	1.11666741882622e-10	3.55088912965628	2.54213224646343	5.55168645580934	5.81373653297505	5.81226187643776
chr7:19742327-19742828	LumA	2.24215230021151	5.21725156735539e-13	3.05613765188408	2.67738132997863	3.95168781632614	4.6831844193929	4.43431627593313
chr7:138813880-138814381	LumA	2.24188879890599	1.02113521214838e-14	2.79154075751649	2.59222845958229	3.44859868972376	4.84203716090355	4.45025597756887
chr13:83680308-83680809	LumA	2.24110518303509	6.89717758141878e-10	2.74231494258429	2.43144068231784	4.51060351148463	4.90120627057678	4.87420215231338
chr10:37382082-37382583	LumA	2.24082322875164	3.74041518500215e-10	3.02811117725651	2.90484723433488	4.73189400283907	5.25304115567518	4.76127511440943
chr1:116706060-116706561	LumA	2.23779630702156	5.3869642368553e-08	3.08405791473329	3.1720185028345	5.46918613338286	5.14508886655688	5.56627482671084
chr17:15385330-15385831	LumA	2.23692078916632	7.53078521493295e-09	2.90065277309206	2.69365196528662	4.4436967268236	5.09933062290559	4.96692858640125
chr8:74574111-74574612	LumA	2.23679000065502	5.1691486737327e-07	3.32055571693596	3.77842141187483	6.04012848223876	5.70002808638668	6.40580643733363
chr13:85708891-85709392	LumA	2.23627361680222	9.61624327030807e-13	2.57104976634505	2.24869505078489	3.80929867170735	4.36480331857315	4.26886163447255
chr13:42537348-42537849	LumA	2.23487210427735	5.43776452414261e-11	2.73151530836912	1.78230208531825	3.95148276900593	4.82825303759659	4.10035153605768
chr2:136669407-136669908	LumA	2.23459008948616	3.24288497830407e-09	2.97334836723334	2.58038339916692	5.67448446770933	4.69528316291753	4.27265458907324
chr1:208949109-208949610	LumA	2.23266029057006	1.20892059633136e-08	2.505866183865	2.00462574372458	2.66797736640735	4.2685627647273	3.37265416788946
chr22:24063123-24063624	LumA	2.23205755220362	5.41710498188173e-34	3.49964826419422	3.49111930049168	4.00437393286273	5.16686305070352	4.30127490856846
chr10:37382681-37383182	LumA	2.23165457397871	1.53425339678701e-10	2.65666119525338	2.40656958964665	4.23851143037679	4.85511865110874	4.36781932601202
chr15:61682245-61682746	LumA	2.22708553161729	5.71566101164939e-13	2.96417725854786	2.47437958777847	4.36408471520521	4.80044506086653	4.50048023696817
chr8:26428202-26428703	LumA	2.224974547311	5.35249988190824e-16	2.52882053785517	2.04408490113452	3.35435990543559	4.23893408779107	3.67447134413327
chr5:103445642-103446143	LumA	2.22005741453553	1.96313742485258e-11	3.12110185444092	2.94352885127041	4.88532177511938	5.30343834954307	5.01900070744168
chr10:37206098-37206599	LumA	2.21983003304511	5.86487428991297e-10	2.71916997894534	2.28127344821741	4.64930417025243	5.02439171267641	4.54854903717321
chr7:94476855-94477356	LumA	2.21908835449807	8.84687656320785e-07	3.16286433210111	2.90349612297594	5.46945750424883	5.7385993324337	5.99142779988276
chr8:66525847-66526348	LumA	2.21812626549489	1.78178455010455e-07	4.12000459917992	6.12294086825506	6.29238027484155	6.33931452011364	7.01010666970565
chr1:76752873-76753374	LumA	2.21731602357954	2.36475047813872e-08	2.50798231004888	1.8518889486262	3.29905868136109	4.52604424353308	4.25400168067774
chr10:37410396-37410897	LumA	2.21397474379529	1.40740927309574e-08	2.46480941952992	1.9348257498922	4.38185507597303	4.69637110941503	4.10945956110702
chr8:129145703-129146204	LumA	2.21350958040106	7.69612162957519e-08	2.58620400906522	2.28783380423159	3.435713063102	4.72754472371407	4.47644460260304
chr2:197842742-197843243	LumA	2.21238041965607	1.87118221070288e-09	3.26814670823525	3.10722369101245	5.30747635840884	5.51125795680578	5.67697400428055
chr20:23524884-23525385	LumA	2.21229299255118	2.17328153553965e-12	2.6035383716517	2.19244413712026	3.0049989176976	4.49211061074077	4.36571213904932
chr8:37864792-37865293	LumA	2.21157961059351	2.31076667307773e-11	3.87732729628582	3.86985162089806	5.0915414538747	5.76798328638093	5.55976305408745
chr16:6004616-6005117	LumA	2.21000853695342	1.19010654071925e-12	2.49895161754532	2.31913167522029	2.58072668814103	3.88235254328397	2.92443462927075
